tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
650,57:01.7,07:51.8,3694,Jackson Square,40.71113,-74.0789,3268,Lafayette Park,40.71346383,-74.06285852,39421,Subscriber,1991,1
1914,12:07.7,44:01.8,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,28583,Customer,1969,0
391,16:58.3,23:29.4,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,28458,Customer,1969,0
1721,29:13.2,57:54.6,3276,Marin Light Rail,40.71458404,-74.04281706,315,South St & Gouverneur Ln,40.70355377,-74.00670227,28364,Customer,1969,0
2934,29:15.6,18:10.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,45363,Customer,1969,0
1348,33:08.1,55:36.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,44380,Subscriber,1962,1
517,33:30.9,42:08.3,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,45967,Subscriber,1988,1
115,38:38.3,40:33.5,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,42492,Customer,1969,0
2592,42:36.3,25:49.2,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42157,Subscriber,1971,1
512,44:18.5,52:51.0,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42704,Customer,1969,0
105,45:08.4,46:53.4,3681,Grand St,40.71517768,-74.03768331,3267,Morris Canal,40.71241882,-74.03852552,42492,Customer,1969,0
542,47:00.2,56:02.6,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,40440,Subscriber,1990,1
538,55:44.2,04:42.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,40866,Subscriber,1969,1
1005,58:40.9,15:26.8,3212,Christ Hospital,40.73478582,-74.05044364,3481,York St,40.71649,-74.04105,42316,Customer,1966,2
2411,00:45.1,40:57.0,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,45091,Customer,1969,0
2811,01:31.6,48:23.0,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45264,Subscriber,1993,1
541,07:56.0,16:58.0,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,25265,Customer,1969,0
5832,12:19.6,49:32.4,3681,Grand St,40.71517768,-74.03768331,3214,Essex Light Rail,40.7127742,-74.0364857,44358,Customer,1969,0
158,17:06.3,19:45.3,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,42473,Subscriber,1982,1
830,17:06.8,30:57.0,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,44671,Subscriber,1982,1
312,19:32.1,24:44.4,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48911,Subscriber,1980,1
354,19:48.2,25:43.1,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44415,Customer,1969,0
511,19:56.5,28:28.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601173,-74.05038893,29072,Subscriber,1983,1
4298,22:37.8,34:16.1,3267,Morris Canal,40.71241882,-74.03852552,3278,Monmouth and 6th,40.72568548,-74.04879034,42492,Subscriber,1962,1
2783,28:56.1,15:19.1,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44723,Subscriber,1984,2
1570,41:51.2,08:01.8,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,40858,Customer,1969,0
2826,46:12.2,33:18.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.7177325,-74.043845,44671,Subscriber,1982,1
1075,48:20.6,06:16.1,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44376,Subscriber,1989,2
761,48:58.9,01:40.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,45264,Subscriber,1993,1
1436,56:00.2,19:56.4,3196,Riverview Park,40.7443187,-74.0439909,3639,Harborside,40.7192517,-74.034234,28458,Subscriber,1991,1
6687,57:28.1,48:55.8,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,44785,Customer,1969,0
785,57:43.9,10:49.8,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,47255,Subscriber,1975,1
479,57:54.2,05:53.9,3681,Grand St,40.71517768,-74.03768331,3213,Van Vorst Park,40.71848892,-74.04772663,33084,Subscriber,1996,1
2443,02:28.5,43:11.9,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,45264,Subscriber,1993,1
485,07:19.3,15:25.2,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,28161,Customer,1969,0
2648,09:52.4,54:01.4,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,47254,Subscriber,1984,2
340,10:14.7,15:55.0,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,25265,Subscriber,1964,1
444,14:49.8,22:13.8,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,44664,Subscriber,1986,1
540,22:37.6,31:37.6,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,44380,Subscriber,1992,2
553,25:41.1,34:54.9,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,47255,Subscriber,1975,1
2593,26:42.4,09:56.1,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,40285,Customer,1969,0
1432,28:31.9,52:24.0,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978,-74.04963791,40858,Subscriber,1990,1
228,32:29.2,36:18.1,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,41618,Subscriber,1977,2
358,35:58.9,41:57.3,3276,Marin Light Rail,40.71458404,-74.04281706,3483,Montgomery St,40.71942,-74.05099,42117,Customer,1969,0
527,37:02.7,45:49.8,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42575,Subscriber,1993,1
587,37:58.1,47:46.0,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,38641,Customer,1969,0
484,43:16.0,51:20.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42473,Subscriber,1966,1
414,44:09.4,51:03.6,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,43572,Customer,1969,0
325,45:00.4,50:26.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42492,Subscriber,1993,1
389,45:40.2,52:09.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,47255,Subscriber,1975,1
604,50:19.2,00:23.5,3681,Grand St,40.71517768,-74.03768331,3273,Manila & 1st,40.72165072,-74.04288411,46340,Customer,1969,0
464,54:27.2,02:11.6,3273,Manila & 1st,40.72165072,-74.04288411,3483,Montgomery St,40.71942,-74.05099,42371,Subscriber,1988,1
297,58:08.9,03:06.3,3681,Grand St,40.71517768,-74.03768331,3213,Van Vorst Park,40.71848892,-74.04772663,43206,Subscriber,1982,2
751,58:15.9,10:47.2,3212,Christ Hospital,40.73478582,-74.05044364,3213,Van Vorst Park,40.71848892,-74.04772663,42141,Customer,1969,0
411,00:00.0,06:51.9,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458404,-74.04281706,42117,Customer,1969,0
275,05:32.8,10:08.7,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42280,Customer,1969,0
347,07:07.1,12:54.6,3273,Manila & 1st,40.72165072,-74.04288411,3681,Grand St,40.71517768,-74.03768331,46340,Customer,1969,0
1310,20:39.3,42:29.7,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,42492,Subscriber,1985,2
595,20:54.2,30:49.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,44555,Subscriber,1979,1
1450,24:02.0,48:12.3,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,45256,Customer,1969,0
332,24:24.0,29:56.0,3185,City Hall,40.7177325,-74.043845,3681,Grand St,40.71517768,-74.03768331,33149,Subscriber,1996,1
1838,26:08.7,56:46.7,3207,Oakland Ave,40.7376037,-74.0524783,3638,Washington St,40.7242941,-74.0354826,38460,Customer,1969,0
429,30:07.0,37:16.1,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,45261,Subscriber,1964,1
868,31:20.2,45:48.3,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,46340,Customer,1969,0
831,32:14.9,46:06.3,3211,Newark Ave,40.72152515,-74.04630454,3267,Morris Canal,40.71241882,-74.03852552,41618,Subscriber,1956,1
908,42:30.0,57:38.6,3214,Essex Light Rail,40.7127742,-74.0364857,3640,Journal Square,40.73367,-74.0625,44358,Subscriber,1992,2
1173,42:39.5,02:12.9,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,45352,Subscriber,1990,1
379,44:19.9,50:39.3,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.04630454,42371,Subscriber,1988,1
239,51:19.3,55:19.1,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,43467,Subscriber,1986,1
1978,51:52.9,24:51.6,3639,Harborside,40.7192517,-74.034234,3196,Riverview Park,40.7443187,-74.0439909,28458,Subscriber,1991,1
2537,55:56.9,38:14.0,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,32688,Customer,1969,0
189,06:09.3,09:18.9,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,38930,Subscriber,1993,1
147,12:12.5,14:40.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,38930,Subscriber,1993,1
577,21:02.6,30:39.7,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.72759597,-74.04424731,45582,Customer,1969,0
1203,23:32.8,43:36.6,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,46340,Customer,1969,0
976,43:38.6,59:55.2,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,32688,Customer,1969,0
421,44:19.3,51:20.4,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44376,Customer,1969,0
482,45:44.2,53:46.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42575,Subscriber,1959,1
419,57:53.3,04:53.2,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,42112,Subscriber,1986,1
529,01:58.5,10:48.0,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42574,Subscriber,1970,1
1319,08:05.9,30:05.3,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,48913,Customer,1969,0
364,08:32.8,14:37.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,45713,Subscriber,1992,2
517,13:58.3,22:35.6,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,32688,Customer,1969,0
1268,25:33.8,46:42.5,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,40285,Customer,1969,0
194,31:14.3,34:28.5,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,45713,Customer,1969,0
2101,40:35.8,15:37.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.0506564,40306,Subscriber,1970,1
439,55:22.2,02:41.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,42453,Customer,1969,0
652,59:00.8,09:53.5,3202,Newport PATH,40.7272235,-74.0337589,3213,Van Vorst Park,40.71848892,-74.04772663,45264,Subscriber,1986,1
670,59:12.3,10:22.5,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42280,Subscriber,1986,1
652,59:54.0,10:46.9,3640,Journal Square,40.73367,-74.0625,3199,Newport Pkwy,40.7287448,-74.0321082,44358,Subscriber,1992,2
466,03:53.5,11:40.2,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42575,Customer,1989,1
502,07:13.5,15:35.5,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,44895,Customer,1969,0
495,33:55.7,42:11.1,3681,Grand St,40.71517768,-74.03768331,3270,Jersey & 6th St,40.72528911,-74.04557168,33149,Subscriber,1990,1
510,35:45.8,44:16.0,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,45261,Subscriber,1989,2
787,39:35.2,52:43.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,43098,Subscriber,1987,1
751,40:49.7,53:20.9,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,46410,Subscriber,1987,1
686,41:48.8,53:14.9,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,44721,Subscriber,1988,2
1754,38:00.0,07:14.7,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978,-74.04963791,45340,Subscriber,1958,1
395,05:55.1,12:30.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42574,Subscriber,1980,1
963,07:46.4,23:50.0,3681,Grand St,40.71517768,-74.03768331,3194,McGinley Square,40.72533993,-74.06762213,40285,Subscriber,1984,1
173,09:06.3,12:00.2,3205,JC Medical Center,40.71653978,-74.04963791,3483,Montgomery St,40.71942,-74.05099,45340,Subscriber,1958,1
618,15:19.5,25:38.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3214,Essex Light Rail,40.7127742,-74.0364857,33149,Subscriber,1990,1
276,55:57.6,00:33.9,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42453,Customer,1969,0
287,28:06.0,32:53.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,40285,Subscriber,1989,2
931,33:00.3,48:32.1,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,48913,Customer,1969,0
504,57:41.1,06:05.4,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,39421,Subscriber,1991,1
291,37:44.5,42:35.7,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,44376,Subscriber,1989,2
628,39:08.1,49:36.3,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29564,Customer,1969,0
5996,21:31.3,01:27.9,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,33149,Customer,1969,0
5994,21:34.3,01:29.0,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,44710,Customer,1969,0
484,32:57.5,41:01.8,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,42382,Customer,1969,0
226,40:47.3,44:34.0,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,44358,Subscriber,1972,1
335,42:41.0,48:16.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,40285,Customer,1969,0
656,43:26.5,54:23.5,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42915,Subscriber,1992,2
902,45:25.3,00:27.9,3207,Oakland Ave,40.7376037,-74.0524783,3638,Washington St,40.7242941,-74.0354826,42363,Customer,1969,0
645,45:26.7,56:12.1,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,26469,Customer,1969,0
453,46:39.1,54:12.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,44916,Customer,1969,0
368,03:42.2,09:51.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,28012,Subscriber,1980,1
619,05:32.6,15:51.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,44364,Customer,1969,0
715,11:41.1,23:36.4,3210,Pershing Field,40.74267714,-74.05178863,3209,Brunswick St,40.7241765,-74.0506564,29727,Subscriber,1995,1
208,12:50.7,16:18.8,3213,Van Vorst Park,40.71848892,-74.04772663,3483,Montgomery St,40.71942,-74.05099,33084,Subscriber,1987,1
485,13:11.9,21:17.3,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42575,Customer,1989,1
449,22:46.9,30:16.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,42435,Customer,1969,0
983,23:00.8,39:24.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,44388,Customer,1969,0
955,23:36.6,39:32.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,46929,Customer,1969,0
653,25:35.5,36:29.2,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,44385,Customer,1969,0
4079,26:55.3,34:54.6,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,40176,Customer,1969,0
409,46:21.7,53:11.6,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,42704,Subscriber,1975,1
642,51:06.8,01:48.8,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44376,Customer,1969,0
825,10:51.4,24:37.2,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,44385,Customer,1969,0
395,17:35.8,24:11.2,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,42704,Subscriber,1975,1
551,19:46.6,28:57.9,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,44916,Customer,1969,0
852,26:10.8,40:22.9,3214,Essex Light Rail,40.7127742,-74.0364857,3640,Journal Square,40.73367,-74.0625,42915,Subscriber,1992,2
6635,37:40.2,28:15.9,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,46929,Subscriber,1985,2
75,37:54.6,39:10.0,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42422,Customer,1995,2
1995,42:55.5,16:11.1,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,45256,Customer,1969,0
241,45:55.5,49:56.9,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42280,Customer,1969,0
1154,53:23.5,12:38.0,3202,Newport PATH,40.7272235,-74.0337589,3220,5 Corners Library,40.73496102,-74.05950308,28012,Subscriber,1980,1
1355,57:15.6,19:50.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42419,Customer,1969,0
2772,59:06.0,45:18.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48911,Customer,1969,0
2775,59:23.3,45:39.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45339,Customer,1995,2
3572,06:29.9,06:02.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,46410,Customer,1969,0
700,06:45.7,18:26.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,30850,Customer,1969,0
647,08:49.0,19:36.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,32370,Customer,1969,0
225,15:05.7,18:50.9,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,48913,Subscriber,1987,1
2162,16:58.2,53:00.3,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,45256,Customer,1969,0
481,17:03.3,25:04.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.7192517,-74.034234,42191,Customer,1969,0
398,26:01.9,32:40.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,48068,Customer,1990,1
436,28:41.3,35:57.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42382,Customer,1969,0
298,39:56.3,44:54.6,3273,Manila & 1st,40.72165072,-74.04288411,3483,Montgomery St,40.71942,-74.05099,45281,Customer,1969,0
1075,41:14.7,59:10.4,3212,Christ Hospital,40.73478582,-74.05044364,3202,Newport PATH,40.7272235,-74.0337589,49467,Customer,1969,0
175,43:19.6,46:14.7,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,44555,Customer,1969,0
615,45:25.5,55:40.7,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,43543,Subscriber,1991,1
420,47:28.9,54:29.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42582,Customer,1969,0
467,47:57.7,55:45.4,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,48483,Subscriber,1996,1
505,50:28.3,58:53.3,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,44710,Customer,1969,0
355,56:53.5,02:48.6,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,33149,Subscriber,1986,1
1466,58:34.2,23:00.5,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44723,Subscriber,1982,1
61,58:38.2,59:40.0,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42779,Subscriber,1991,1
570,00:34.6,10:05.6,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,44042,Subscriber,1991,1
207,06:13.9,09:41.5,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42435,Customer,1969,0
455,09:43.4,17:18.9,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,42915,Customer,1969,0
933,10:57.2,26:30.6,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42575,Customer,1969,0
846,11:15.3,25:21.8,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,26469,Customer,1969,0
469,14:13.0,22:02.7,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,45256,Customer,1969,0
349,14:42.4,20:31.7,3185,City Hall,40.7177325,-74.043845,3681,Grand St,40.71517768,-74.03768331,44671,Customer,1969,0
666,20:07.7,31:14.2,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,44872,Customer,1969,0
